KIC,TIC
3102108,121213414
3102111,121213317
3102149,121213282
3102164,121213249
3102171,121213374
3102172,121213428
3102181,121213425
3102220,121213299
3102230,121213318
3102231,121276619
3102250,121276615
3102289,121276598
3102309,121276618
3102351,121276521
3102384,121276638
3102386,121276599
3102392,121276669
3102411,121276636
3102465,121276534
3102469,121276601
3102473,121276603
3102479,121276524
3102482,121276531
3102491,121276574
3102521,121276667
3102534,121276701
3102541,121276543
3102552,121276656
3102561,121276646
3102562,121276695
3102589,121276608
3102595,121276547
3102596,121276527
3102637,121276632
3102638,121276605
3102643,121276582
3102680,121325421
3102715,121325426
3102747,121325443
3102749,121325399
3102763,121325358
3102822,121325401
3102869,121325324
3102872,121325313
3102929,121325374
3102980,121325345
3102990,121325436
3102998,121325412
3103017,121325411
3103024,121325484
3103105,121395488
3103125,121395602
3103137,121395550
3103172,121395597
3103190,121395458
3103195,121395507
3103212,121395463
3103227,121395435
3103228,121395492
3103249,121395427
3103260,121395609
3103263,121395451
3103299,121395570
3103320,121395571
3103331,121395524
3103382,121395425
3103396,121395578
3103398,121395530
3103406,121395540
3103473,121395521
3103576,121395525
3103591,121405148
3103637,121405024
3103665,121405048
3103673,121405156
3103676,121405072
3103684,121405138
3103685,121405106
3103693,121405107
3103698,121405105
3103731,121405133
3103752,121405021
3103779,121405099
3103790,121405019
3103827,121405171
3103831,121405121
3103851,121405064
3103972,121405131
3104091,121535946
3104113,121535933
3109435,122130774
3109520,122130841
3109550,122130752
3109585,394179496
3109618,394179579
3109620,394179545
3109639,394179563
3109654,394179622
3109687,394179538
3109707,394179616
3109736,394179534
3109742,394179656
3109761,394179521
3109771,394179655
3109825,394246476
3109829,394179601
3109850,394179560
3109900,394179477
3109924,394246464
3109925,394179648
3109930,394179552
3109937,394179551
3109944,394179484
3109945,394179624
3109970,394179595
3109997,394179591
3110023,394246480
3110056,394179604
3110116,122142955
3110129,122142945
3110177,122142964
3110216,122142969
3110253,122142950
3110297,122142837
3110319,122142932
3110460,122142883
3110486,122142870
3110496,122142971
3110505,122142898
3110511,122142843
3110534,122142919
3110573,122142872
3110597,122142917
3110607,122142996
3110626,122142875
3110638,122143012
3110648,122143037
3110684,122142926
3110687,122143009
3110716,122143013
3110733,122224249
3110766,122224200
3110776,122224282
3110832,122224202
3110846,122224308
3110851,122224232
3110870,122224301
3110891,122224228
3110892,122224174
3110937,122224243
3110953,122224327
3110985,122224251
3111017,122224175
3111031,122224296
3111059,122224253
3111093,122224207
3111115,122224306
3111116,122224185
3111124,122224145
3111172,122224225
3111214,122224147
3111246,122224197
3111266,122224339
3111271,122224177
3111273,122224160
3111275,122224255
3111278,122224209
3111313,122224234
3111383,122304992
3111399,122305126
3111407,122305164
3111408,122305160
3111419,122305038
3111448,122305135
3111451,122305080
3111455,122304989
3111456,122305177
3111468,122305002
3111510,122305163
3111524,122305129
3111525,122305011
3111555,122305118
3111590,122305004
3111600,122305091
3111610,122305136
3111655,122305162
3111666,122305128
3111686,122304985
3111693,122304983
3111748,122305006
3111802,122305058
3111815,122305121
3111819,122304991
3111831,122305169
3111842,122305039
3111875,122304997
3111902,122375898
3111917,122376066
3111993,122375934
3111995,122376030
3112017,122375908
3112020,122375975
3112021,122375899
3112049,122375915
3112056,122375903
3112064,122375945
3112070,122376001
3112075,122376021
3112100,122375886
3112106,122375957
3112129,122375887
3112131,122375995
3112152,122376055
3112156,122375944
3112162,122375974
3112163,122375888
3112168,122375999
3112182,122376004
3112185,122375949
3112191,122375980
3112222,122375940
3112234,122376006
3112242,122375905
3112256,122376040
3112259,122375964
3112264,122376044
3112291,122376082
3112368,122376070
3112399,122375994
3112405,122375971
3112475,122451252
3112492,122451399
3112530,122451237
3112543,122451392
3112645,122451366
3112666,122451415
3112677,122451330
3112707,122451215
3112747,122451225
3112748,122451359
3112821,122451269
3112828,122451274
3112830,122451368
3112862,122451318
3112866,122451367
3112869,122451234
3112889,122451317
3112890,122451275
3112894,122451268
3112917,122451351
3112963,122451276
3112980,122451335
3113014,122451293
3113032,122451380
3113053,122518110
3113061,122518019
3113080,122518106
3113144,122518001
3113161,122518016
3113162,122518169
3113170,122518076
3113181,122517991
3113202,122517986
3113213,122518051
3113248,122518068
3113252,122517958
3113266,122518165
3113270,122518102
3113275,122518029
3113301,122518069
3113323,122518010
3113335,122518086
3113351,122518154
3113362,122518157
3113425,122518037
3113433,122518139
3113437,122518105
3113440,122518121
3113597,122518071
3113602,122518170
3113630,122607429
3113648,122607336
3113666,122607487
3113668,122607458
3113704,122607474
3113809,122607466
3113811,122607400
3113818,122607492
3113831,122607470
3113849,122607347
3113862,122607385
3113915,122607420
3113917,122607502
3113947,122607288
3114000,122607391
3114008,122607263
3114011,122607436
3114023,122607494
3114050,122607270
3114053,122607500
3114068,122607318
3114095,122607350
3114149,122607411
3114159,122607367
3114167,122607324
3114204,122683415
3114215,122683531
3114252,122683503
3114276,122683482
3114302,122683465
3114338,122683573
3114357,122683364
3114399,122683547
3114408,122683420
3114409,122683371
3114424,122683506
3114431,122683357
3114451,122683579
3114499,122683369
3114544,122683610
3114574,122683381
3114661,122683582
3114665,122683504
3114667,122683575
3114703,122683400
3114729,122683509
3114747,122683574
3114769,122683577
3114776,122683532
3114789,122683511
3114797,122780691
3114811,122780849
3114842,122780621
3114894,122780756
3114896,122780658
3114916,122780781
3114954,122780802
3115012,122780674
3115019,122780797
3115024,122780701
3115027,122780649
3115099,122780740
3115100,122780858
3115141,122780720
3115153,122780618
3115178,122780847
3115213,122780683
3115217,122780793
3115272,122780816
3115276,122780731
3115288,122780690
3115289,122780725
3115292,122780799
3115294,122780636
3115296,122780657
3115302,122780745
3115317,122780704
3115373,122780752
3115398,122780874
3115409,122780634
3115417,122780749
3115423,137095352
3115435,137095385
3115476,137095480
3115480,137095428
3115493,137095376
3115495,137095494
3115541,137095436
3115558,137095407
3115603,137095518
3115606,137095427
3115627,137095371
3115664,137095415
3115669,137095441
3115689,137095444
3115690,137095302
3115696,137095309
3115722,137095457
3115728,137095500
3115766,137095452
3115833,137095438
3115858,137095394
3115879,137095472
3115884,137095308
3115899,137095454
3115926,137095369
3115946,137095400
3115968,137095519
3115969,137095509
3115971,137095399
3115977,137095442
3115978,137095320
3115992,137150301
3116004,137150297
3116135,137150344
3116157,137150435
3116177,137150351
3116197,137150322
3116199,137150293
3116200,137150316
3116219,137150242
3116261,137150287
3116263,137150403
3116289,137150270
3116298,137150249
3116302,137150300
3116329,137150401
3116341,137150455
3116348,137150296
3116383,137150272
3116390,137150387
3116395,137150286
3116412,137150277
3116443,137150266
3116459,137150426
3116479,137150326
3116513,137150459
3116538,137150325
3116544,137150448
3116546,137150393
3116563,137150384
3116575,137150312
3116594,137150362
3116601,137150372
3116604,137150313
3116607,137150320
3116665,137219712
3116692,137219803
3116740,137219669
3116768,137219731
3116769,137219894
3116775,137219733
3116783,137219718
3116786,137219867
3116808,137219903
3116814,137219886
3116815,137219913
3116824,137219906
3116839,137219939
3116848,137219741
3116872,137219736
3116904,137219836
3116943,137219796
3116946,137219694
3116989,137219753
3117003,137219743
3117024,137219793
3117046,137219755
3117098,137219703
3117102,137219809
3117115,137219664
3117123,137219721
3117127,137219763
3117138,137219759
3117139,137219865
3117160,137219820
3117164,137219904
3117169,137219909
3117173,137219717
3117185,137219729
3117211,137219808
3117267,137219766
3117330,137317445
3117335,137317388
3117338,137317355
3117402,137317490
3117405,137317347
3117438,137317509
3117510,137317504
3117511,137317505
3117514,137317510
3117547,137317477
3117576,137317474
3117646,137317469
3117804,137317520
3118336,351058245
3118505,351058163
3118532,351058231
3118654,351058213
3118655,351058226
3118716,137349442
3118717,137349475
3118732,137349418
3118785,137349607
3118796,137349427
3118797,137349536
3118806,137349464
3118818,137349532
3118829,137349639
3118837,137349515
3118883,137349620
3118884,137349551
3118916,137349666
3118949,137349629
3118952,137349529
3118958,137349482
3119025,137349500
3119038,137349578
3119139,137349451
3119215,137349459
3119227,137349562
3119229,137349574
3119243,137349466
3119250,137349659
3119256,137349557
3119264,137349469
3119282,137349683
3119295,137349576
3119296,137349650
3119301,137349456
3119302,137349652
3119307,137349560
3119308,137349685
3119309,137349434
3119315,137349458
3119338,137349667
3119353,137349618
3119354,137349648
3119423,137485231
3119431,137485273
3119436,137485153
3119459,137485140
3119496,137485397
3119525,137485142
3119526,137485308
3119533,137485215
3119541,137485283
3119552,137485305
3119555,137485158
3119585,137485201
3119601,137485217
3119603,137485218
3119604,137485200
3119655,137485255
3119732,137485336
3119789,137485120
3119824,137485226
3119825,137485178
3119838,137485148
3119943,137485193
3119961,137485220
3120004,137485330
3120014,137485340
3120017,137485351
3120057,137549037
3120099,137548967
3120128,137549025
3120146,137549199
3120162,137549053
3120169,137549113
3120177,137549155
3120181,137548945
3120192,137549196
3120205,137549102
3120210,137549056
3120220,137549215
3120238,137548968
3120253,137549089
3120276,137549184
3120308,137549152
3120315,137549035
3120320,137549183
3120351,137549101
3120355,137549134
3120356,137549069
3120397,137549202
3120402,137549136
3120431,137549143
3120450,137548988
3120467,137549167
3120477,137549103
3120486,137548957
3120513,137549107
3120518,137549205
3120525,137549079
3120530,137549112
3120550,137549072
3120553,137549059
3120567,137549223
3120585,137548994
3120608,137549214
3120639,137549105
3120641,137549225
3120650,137549073
3120676,137635089
3120699,137635168
3120700,137635114
3120703,137635172
3120726,137635008
3120742,137635066
3120776,137635162
3120783,137635018
3120796,137635221
3120841,137635146
3120844,137635027
3120850,137635214
3120889,137635212
3120893,137635133
3120904,137635103
3120913,137635081
3120954,137635156
3120959,137635254
3120960,137635090
3120966,137635208
3120991,137635037
3121024,137635299
3121035,137635267
3121040,137635192
3121075,137635088
3121106,137635275
3121137,137635264
3121151,137635047
3121155,137635060
3121197,137635297
3121204,137635073
3121235,137635231
3121250,137635159
3121306,137635171
3121332,137686699
3121340,137686772
3121359,137686684
3121407,137686739
3121409,137686679
3121422,137686633
3121427,137686623
3121430,137686812
3121435,137686769
3121451,137686564
3121467,137686730
3121486,137686712
3121522,137686695
3121533,137686666
3121537,137686595
3121548,137686636
3121591,137686719
3121596,137686618
3121634,137686626
3121705,137686716
3121707,137686737
3121753,137686700
3121785,137686785
3121786,137686514
3121804,137686788
3121813,137686766
3121861,137686791
3121865,137686764
3121918,137686591
3121926,137686715
3121940,137686646
3121944,137686593
3121957,137816167
3121983,137816027
3122000,137816227
3122039,137816161
3122078,137816039
3122095,137816100
3122116,137816236
3122184,137815981
3122185,137816123
3122188,137816135
3122218,137816156
3122230,137816029
3122248,137816008
3122255,137816102
3122268,137816178
3122337,137816091
3122341,137816172
3122367,137816114
3122376,137816149
3122385,137816160
3122386,137816274
3122422,137816071
3122432,137816186
3122433,137816085
3122437,137816216
3122450,137816141
3122470,137816200
3122475,137816092
3122486,137816194
3122540,137816262
3122548,137816229
3122556,137815996
3122566,137816241
3122575,137816258
3122595,137816154
3122597,137816057
3122604,137816068
3122611,137892323
3122613,137892263
3122662,137892403
3122669,137892361
3122683,137892286
3122749,137892349
3122780,137892325
3122812,137892201
3122822,137892272
3122840,137892382
3122854,137892240
3122872,137892347
3122882,137892307
3122883,137892332
3122909,137892268
3122913,137892408
3122932,137892357
3122962,137892415
3122985,137892143
3123034,137892221
3123038,137892219
3123081,137892387
3123128,137892276
3123138,137892315
3123148,137892207
3123160,137892377
3123173,137892269
3123191,137892172
3123206,137892362
3123210,137892181
3123231,137976218
3123263,137976135
3123289,137976329
3123290,137976310
3123292,137976410
3123311,137976368
3123313,137976160
3123324,137976158
3123372,137976307
3123388,137976328
3123393,137976136
3123400,137976380
3123418,137976387
3123462,137976096
3123504,137976120
3123554,137976369
3123564,137976312
3123577,137976294
3123586,137976217
3123611,137976161
3123619,137976184
3123647,137976372
3123653,137976360
3123672,137976168
3123675,137976345
3123693,137976357
3123728,137976272
3123758,137976340
3123830,137976317
3123836,137976099
3123852,137976106
3123875,137976253
3123878,137976371
3123886,138037747
